"Month","SO_nitrate","SO_ammonia","SO_phyt","SO_detritus","D_nitrate","D_ammonia","D_phyt","D_detritus","SI_nitrate","SI_ammonia","SI_phyt","SI_detritus","RIV_nitrate","RIV_ammonia","RIV_detritus","SO_ATM_nitrate_flux","SO_ATM_ammonia_flux","SI_ATM_nitrate_flux","SI_ATM_ammonia_flux","SI_other_nitrate_flux","SI_other_ammonia_flux","SO_other_nitrate_flux","SO_other_ammonia_flux","DO_nitrate","DO_ammonia","DO_detritus"
1,7.42085105693495,0.242520949797535,0.000609693521176447,0.114855775083446,10.3092624116393,0.18935306887193,7.42523716210104e-05,0.0863690721884998,10.0835368224369,0.244352946933418,0.00110503698294922,0.179739185934722,17.094438056978,1.89938200633089,0,0.0212411565731885,0.0109225402646247,0.033982496382454,0.0190206992221043,0,0,0,0,12.2785188123468,0.145863960136835,0.0737533241557351
2,8.00060898685219,0.227306157888446,0.000117446926411506,0.0708056935344463,10.2849697931958,0.18393624872496,1.7414776409307e-05,0.0581870300776175,11.4752445794751,0.236538107708622,0.000467562362672316,0.121683851254343,17.6085138695573,1.95650154106192,0,0.0279092169073486,0.0184997032190208,0.0404498404525037,0.0257995389408467,0,0,0,0,12.2923339415973,0.144252720697314,0.0301001143690449
3,8.43773489872194,0.212592305693673,7.54909064176542e-05,0.0430873462434803,10.2563926612283,0.176541130907612,9.70878268373174e-06,0.0394662959618812,11.7456128510164,0.23183461688276,0.000651681282142478,0.0766679033774449,17.0399824292631,1.89333138102923,0,0.0323512947641759,0.0257595139662928,0.0498915243516183,0.0363689474976076,0,0,0,0,12.3016138998571,0.138502672023057,0.0118633870500751
4,8.59646136056116,0.201133306465904,0.000944175349291915,0.0246035500904527,10.2686727659616,0.169578922929989,1.65512495084125e-05,0.0276776836752106,12.2178926846194,0.239574097570329,0.0725696335095704,0.0413055656860138,16.6372295036605,1.84858105596228,0,0.0210375966326821,0.0181202343221576,0.025196422024497,0.0198862646218567,0,0,0,0,12.2644695421665,0.134196296705128,0.00644324775292919
5,8.57098619916819,0.201499688503484,0.127515975713428,0.0245215862673429,10.2769362118749,0.16319921034486,0.000148395099044694,0.0201718679057385,9.27746354038241,0.455107991571707,1.90553416074087,0.505050798991608,14.437551388548,1.60417237650534,0,0.012593060165369,0.0101829166009095,0.0247461488470435,0.0193376678861849,0,0,0,0,12.2127798564643,0.130247234608828,0.00487568223832411
6,5.50033792523829,0.353499883811688,1.76527574814075,0.502515331988242,10.2813195055945,0.160393779218612,0.00446195665282081,0.0221007323152765,8.00940732665214,0.616093815278301,1.10726132402403,2.01301399540301,14.2751502698737,1.58612780776374,0,0.00741106895951643,0.00490265427201632,0.0177618965417856,0.0121915650864442,0,0,0,0,12.1618417747739,0.126773778310001,0.00437730775691915
7,4.106445779481,0.449689751950299,0.858162214501658,1.52107510393496,10.2829729169174,0.161056503873636,0.00281660386199138,0.105400377510672,7.41450777807027,0.571998952033818,0.745356671041539,2.2859578201136,13.5391354207903,1.50434838008781,0,0.00795019604909461,0.0068902143723576,0.0186098756672051,0.0142067382197982,0,0,0,0,12.1226567945664,0.12432986031711,0.00525265797440433
8,3.75718506706439,0.39747280422901,-22530357906931269632,1.24578199019636,10.2741232651818,0.16601675301492,-39479091780046094336,0.241208109077381,6.27716812606738,0.500015235222939,-60000001202452660224,1.72797797148335,13.5161167658669,1.50179075176299,0,0.0100580611682501,0.00835840948664236,0.0156046694985801,0.0122777536116575,0,0,0,0,12.1748656461846,0.121360831242682,0.0182749096878961
9,3.49665775344099,0.389071521160182,-19771955764554182656,0.865356622602393,10.3157424937582,0.176986778998306,-38452107011538894848,0.286158906547842,5.48488322487823,0.45589988352521,-60000001202452643840,1.12095431963299,14.3628520153748,1.59587244615275,0,0.0135497884115293,0.0127906229213945,0.034671358852869,0.0335762312724477,0,0,0,0,12.1862410983865,0.119900549648563,0.0517789954414923
10,4.04805574683815,0.379668848688675,-33876668225775812608,0.564752616544279,10.3344760393969,0.187611217432331,-6.1462058046998e+19,0.263933151590023,5.35251911774301,0.412194579167886,-1.00000002004088e+20,0.749770706262507,16.1559476698239,1.7951052966471,0,0.0246377538434715,0.0192311131030596,0.0272039448507645,0.0202315538683863,0,0,0,0,12.2000649977177,0.123882976913975,0.121803703667433
11,5.1504548121173,0.311114495313721,-42110894397811392512,0.324377144760803,10.3498520332074,0.192287265920835,-76839527204078059520,0.194304904390796,6.78051173634881,0.331429931268904,-1.20000002404905e+20,0.456577672393322,17.1436831773672,1.90485368637413,0,0.0204182065291596,0.0114214849946577,0.0323827673370639,0.019913119197424,0,0,0,0,12.2399632129297,0.133546245881393,0.177444975343001
12,6.31767284325676,0.266253429706246,-46281282615320846336,0.192466520444229,10.3118238586385,0.192203082722723,-88652101243502264320,0.13244317789093,8.25506217060422,0.270863397622017,-1.40000002805723e+20,0.275304701306665,17.5903860531053,1.95448733923392,0,0.023839610397026,0.0123146833950645,0.0363234827543871,0.0197589090566069,0,0,0,0,12.2101808731721,0.142880008795295,0.14072274163633
